ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:5161312,journal,Experimental Demonstration of Concatenated LDPC and RS Codes by FPGAs Emulation,"Takashi Mizuochi, Yoshiaki Konishi, Yoshikuni Miyata, Tomoka Inoue, Kiyoshi Onohara, Soichiro Kametani, Takashi Sugihara, Kazuo Kubo, Hideo Yoshida, Tatsuya Kobayashi, Toshiyuki Ichikawa","The concatenation of low-density parity-check and Reed-Solomon codes for forward error correction has been experimentally demonstrated for the first time in this letter. Using a 2-bit soft-decision large-scale integration and high-speed field-programmable gate arrays, a net coding gain of 9.0 dB was achieved with 20.5% redundancy with four iterative decoding for an input bit-error rate of 8.9 times 10-3 at 31.3 Gb/s.",,"Sept.15, 2",10.1109/LPT.2009.2025867,https://ieeexplore.ieee.org/document/5161312,new
ieee:4914860,journal,Pointing Error Effects on Free-Space Optical Communication Links in the Presence of Atmospheric Turbulence,"Deva K. Borah, David G. Voelz","The effects of pointing errors on the performance of a free-space optical laser communication system are studied. The log-normal and gamma-gamma irradiance probability density function models have been considered to include the effects of optical turbulence. An expression for the mean intensity under pointing fluctuations is derived. Results for ergodic and outage channel capacities are presented. Since the irradiance statistics vary with pointing fluctuations, a wave-optics-based approach is proposed to evaluate the capacity expressions. Although, in general, turbulence degrades communications link performance, it can reduce sensitivity to pointing errors by increasing the effective beam radius. Finally, we present analytical expressions for evaluating the bit-error-rate performance of the on -off keying system in the presence of pointing errors, and provide error performance results.",,"Sept.15, 2",10.1109/JLT.2009.2022771,https://ieeexplore.ieee.org/document/4914860,new
ieee:5153370,journal,LDPC Code Design and Performance Analysis on OOK Chi-Square-Based Optical Channels,"Stephanie Sahuguede, Damien Fafchamps, Anne Julien-Vergonjanne, Georges Rodriguez, Jean-Pierre Cances, Philippe Gallion","Without being restrictive, optical signal propagation simulations performed in the case of a new concept of packet ring network pointed out that the Gaussian model is not sufficiently accurate to constitute a valuable model of noise-corrupted optical systems. This fact can be generalized to any common wavelength-division-multiplexing systems, using on-off keying transmissions where amplified spontaneous emission is the main noise source. In this letter, we propose an alternative chi-square model, which is more accurate and corrects deficiencies of the Gaussian model. In such specific channel, we design an error-correcting scheme based on low-density parity check (LDPC) codes associated to soft decoding. The performance of a chi-square-based LDPC soft decoder and a Gaussian-based one are compared, both applied to a real chi-square optical channel. We point out that the design can be done assuming an additive white Gaussian noise statistic but also that considering the real channel statistics is essential to achieve optimal performance.",,"Sept.1, 20",10.1109/LPT.2009.2023627,https://ieeexplore.ieee.org/document/5153370,new
ieee:5153372,journal,Experimental Demonstration of a Hybrid Link for Mitigating Atmospheric Turbulence Effects in Free-Space Optical Communication,"Ricardo Luna, Deva K. Borah, Raja Jonnalagadda, David G. Voelz","Atmospheric turbulence causes severe performance degradation in free-space optical communication links. However, by using a reliable low-bandwidth wireline or RF link in parallel, the performance of such links can be improved significantly. This is achieved by using error correction codes at the transmitter and decoding the received data jointly over the two links at the receiver. Our work describes the feasibility study of such a hybrid link. It is observed that a 10% use of the wireline link can result in more than 8-dB performance gain in the optical link.",,"Sept.1, 20",10.1109/LPT.2009.2024214,https://ieeexplore.ieee.org/document/5153372,new
ieee:5039585,journal,Multiple-antenna techniques for wireless communications - a comprehensive literature survey,"Jan Mietzner, Robert Schober, Lutz Lampe, Wolfgang H. Gerstacker, Peter A. Hoeher","The use of multiple antennas for wireless communication systems has gained overwhelming interest during the last decade - both in academia and industry. Multiple antennas can be utilized in order to accomplish a multiplexing gain, a diversity gain, or an antenna gain, thus enhancing the bit rate, the error performance, or the signal-to-noise-plus-interference ratio of wireless systems, respectively. With an enormous amount of yearly publications, the field of multiple-antenna systems, often called multiple-input multiple-output (MIMO) systems, has evolved rapidly. To date, there are numerous papers on the performance limits of MIMO systems, and an abundance of transmitter and receiver concepts has been proposed. The objective of this literature survey is to provide non-specialists working in the general area of digital communications with a comprehensive overview of this exciting research field. To this end, the last ten years of research efforts are recapitulated, with focus on spatial multiplexing and spatial diversity techniques. In particular, topics such as transmitter and receiver structures, channel coding, MIMO techniques for frequency-selective fading channels, diversity reception and space-time coding techniques, differential and non-coherent schemes, beamforming techniques and closed-loop MIMO techniques, cooperative diversity schemes, as well as practical aspects influencing the performance of multiple-antenna systems are addressed. Although the list of references is certainly not intended to be exhaustive, the publications cited will serve as a good starting point for further reading.",,Second Qua,10.1109/SURV.2009.090207,https://ieeexplore.ieee.org/document/5039585,new
ieee:4384569,journal,A Positive Detecting Code and Its Decoding Algorithm for DNA Library Screening,"Hiroaki Uehara, Masakazu Jimbo","The study of gene functions requires high-quality DNA libraries. However, a large number of tests and screenings are necessary for compiling such libraries. We describe an algorithm for extracting as much information as possible from pooling experiments for library screening. Collections of clones are called pools, and a pooling experiment is a group test for detecting all positive clones. The probability of positiveness for each clone is estimated according to the outcomes of the pooling experiments. Clones with high chance of positiveness are subjected to confirmatory testing. In this paper, we introduce a new positive clone detecting algorithm, called the Bayesian network pool result decoder (BNPD). The performance of BNPD is compared, by simulation, with that of the Markov chain pool result decoder (MCPD) proposed by Knill et al. in 1996. Moreover, the combinatorial properties of pooling designs suitable for the proposed algorithm are discussed in conjunction with combinatorial designs and d\hbox{-}{\rm disjunct} matrices. We also show the advantage of utilizing packing designs or BIB designs for the BNPD algorithm.",,Oct.-Dec. ,10.1109/TCBB.2007.70266,https://ieeexplore.ieee.org/document/4384569,new
ieee:4814742,journal,LDPC-Coded $M$ -ary PSK Optical Coherent State Quantum Communication,Ivan B. Djordjevic,"This paper addresses two important problems of interest for deep-space optical communications, quantum inter-chip/intra-chip optical communications and quantum-key distribution: 1) the problem of coded M-ary phase-shift keying optical coherent-state quantum communication in the absence of background radiation, and 2) the problem of coded binary coherent state communication in the presence of background radiation. In both cases large girth low-density parity-check (LDPC) codes are used as channel codes. With girth-10 LDPC-code of rate 0.8 and BPSK, the bit-error ratio of 10- 8 can be achieved for average number of signal photons of 0.73, resulting in net-effective coding gain of 7.63 dB.",,"March1, 20",10.1109/JLT.2008.2004566,https://ieeexplore.ieee.org/document/4814742,new
ieee:4815504,journal,On Analyzing Quasi-Cyclic LDPC Codes Over Modified Welch–Costas-Coded Optical CDMA System,"Jen-Fa Huang, Chao-Chin Yang, Chun-Ming Huang","A modified Welch-Costas (MWC) code family for the spectral-amplitude-coding (SAC) optical code-division multiple-access (OCDMA) system is proposed. On utilizing the property of the MWC codes, more compact coder/decoders can be realized via waveguide and fiber gratings. This system has a superior performance as compared to the previous Walsh-Hadamard-coded OCDMA system. In addition, we propose a new class of quasi-cyclic low-density parity-check (QC-LDPC) codes to improve the transmission performance over the MWC-coded OCDMA system when the data rate is high. Simulation results show that the coding gain of the proposed QC-LDPC codes is larger than that of the Reed-Solomon codes, and the performance of the MWC-coded OCDMA system can be greatly improved by these QC-LDPC codes when data rate is 2.5 Gb/s.",,"June15, 20",10.1109/JLT.2008.2009548,https://ieeexplore.ieee.org/document/4815504,new
ieee:4810147,journal,Photonic Quantum Dual-Containing LDPC Encoders and Decoders,Ivan B. Djordjevic,"We propose encoder and decoder architectures for quantum low-density parity-check (LDPC) codes suitable for all-optical implementation, based on controlled-not (CNOT) and Hadamard gates only. Given the fact that the CNOT gate can be implemented using directional couplers, and Hadamard gate by using pi-hybrid, the proposed encoders/decoders architectures are suitable for implementation in integrated optics. In addition, we propose several quantum LDPC codes based on balanced incomplete block designs.",,"July1, 200",10.1109/LPT.2009.2019262,https://ieeexplore.ieee.org/document/4810147,new
ieee:4768561,journal,Design of irregular LDPC codes for BIAWGN channels with SNR mismatch,"Hamid Saeedi, Amir H. Banihashemi","Belief propagation (BP) algorithm for decoding low-density parity-check (LDPC) codes over a binary input additive white Gaussian noise (BIAWGN) channel requires the knowledge of the signal-to-noise ratio (SNR) at the receiver to achieve its ultimate performance. An erroneous estimation or the absence of a perfect knowledge of the SNR at the decoder is referred to as ""SNR mismatch"". SNR mismatch can significantly degrade the performance of LDPC codes decoded by the BP algorithm. In this paper, using extrinsic information transfer (EXIT) charts, we design irregular LDPC codes that perform better (have a lower SNR threshold) in the presence of mismatch compared to the conventionally designed irregular LDPC codes that are optimized for zero mismatch. Considering that min-sum (MS) algorithm is the limit of BP with infinite SNR over-estimation, the EXIT functions generated in this work can also be used for the efficient analysis and design of LDPC codes under the MS algorithm.",,January 20,10.1109/TCOMM.2009.0901.060118,https://ieeexplore.ieee.org/document/4768561,new
